,client_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
34867,ad3323d1-b88b-45f9-a4b4-855da53b69c2,34,self-employed,single,professional.course,no,yes,no,telephone,may,fri,7,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34868,a958db4f-c2df-41ae-b45f-cd3401d9493f,28,blue-collar,single,basic.6y,no,yes,no,cellular,may,fri,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34869,9535b627-f571-41b1-b984-cfd48f5474b6,23,admin.,single,high.school,no,yes,no,cellular,may,fri,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34870,62c31879-5396-4fd0-8cf2-ec580d793cea,26,technician,single,basic.9y,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34871,193622e3-67db-4c74-b7d2-98fe9d2a587a,29,blue-collar,single,unknown,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34872,79ba17a9-d18f-4f66-8b9f-046a2673dfd3,34,admin.,married,university.degree,no,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34873,d1c90722-5565-425d-a89a-c4097af57e4c,41,management,married,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34874,48cb9032-d5ac-48f2-9e37-8c08f3880bc3,33,blue-collar,married,basic.6y,unknown,yes,yes,cellular,may,fri,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34875,c9d919ca-0ca4-495d-a34d-763f00fa621d,40,admin.,divorced,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34876,357f9edf-9355-4d43-9ec8-7910ad1384eb,54,retired,divorced,university.degree,no,yes,no,cellular,may,fri,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34877,9aa804ed-2ea7-4f80-bf40-a56f71599c1c,45,entrepreneur,married,basic.9y,no,yes,no,telephone,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34878,8b62bf7f-7bb7-4170-abfe-4cfcdfaaa384,32,admin.,single,high.school,no,no,no,cellular,may,fri,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34879,014229f1-af25-406a-b254-bf06dc10d786,39,entrepreneur,single,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34880,c9163f34-1589-476c-bb40-fdec69b91b90,39,blue-collar,single,unknown,no,yes,yes,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34881,bba01b48-6bd5-45cb-9eee-e93f361806aa,51,technician,married,basic.9y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34882,a0ed0ffc-9bbb-41c1-aa4d-c7a0a1ae48a6,29,admin.,married,basic.6y,no,yes,no,cellular,may,fri,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34883,42a73c3c-ea0f-4e63-b121-3f80eca9b67d,32,technician,single,professional.course,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34884,915d42c5-d4a4-41e7-9434-d97550c8951b,39,entrepreneur,single,university.degree,no,yes,yes,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34885,e4e9b268-f0f6-4e80-9226-b539012781ec,28,entrepreneur,married,basic.9y,unknown,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34886,ffce0308-7462-4b57-a4ec-c649de902c6d,53,services,married,university.degree,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34887,cb94ea7a-92de-4cd6-ae9d-38686625002d,34,admin.,single,high.school,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34888,bd1383c9-e964-4ce7-8328-9f2fabb92a97,35,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34889,93c0a5fb-f6e9-42be-8eb7-f0844d1d7043,39,entrepreneur,single,university.degree,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34890,351526eb-bd4e-4e82-a680-5c845f1fa9b3,31,admin.,single,university.degree,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34891,6ce99de2-0502-45e9-9a9d-95d3142d9dcb,31,admin.,single,university.degree,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34892,006fdbd2-48d5-4989-9688-0a71e8a59c47,28,admin.,married,high.school,no,no,no,cellular,may,fri,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34893,4249f712-87c7-4acf-a7bb-a01dd9a68308,33,services,married,high.school,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34894,e8f1323b-3dd6-467e-b793-081d245454d1,30,admin.,single,university.degree,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34895,cfce045d-7c9d-49f8-a6d9-469c9ba33347,28,entrepreneur,married,basic.9y,unknown,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34896,58bd3731-daaf-48e1-8bd3-81f764798654,30,admin.,single,university.degree,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34897,b9526b63-0f21-415e-8edb-d004227baf0d,54,management,married,university.degree,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34898,2004d823-8d23-4930-bfc1-039f04e6709e,39,technician,single,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34899,6cc10076-a29a-4e2f-a89d-e8889fb2200c,54,management,married,university.degree,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34900,51f7c03c-e7ed-41f7-9736-c5c756fd4d75,31,blue-collar,single,basic.4y,unknown,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34901,88b9b3ff-e455-4fcc-a975-abf7c4f0ed6b,42,services,married,high.school,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34902,08e363c6-e841-4f69-bd51-df078ddfbc1e,29,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34903,6956f1e6-d563-4a42-b02a-0c88bd872bb7,35,blue-collar,divorced,basic.9y,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34904,70c356c9-e9ea-4fe9-9673-fd0d25a7013a,30,management,married,university.degree,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34905,823a75c4-0404-4022-95df-ecb55390eeb4,34,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34906,ed262152-f61e-4685-9beb-42c2932f6a19,22,technician,single,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34907,ec2f25a3-3459-4148-bd26-a3335e92fd4d,27,technician,single,unknown,no,no,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34908,26a9bdd5-5f12-40da-925d-6be0a2a73322,36,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34909,96216414-7938-4139-a62e-c694cd5b8f92,24,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34910,296009c9-daa3-4c41-a32e-98141fd4c2b2,29,blue-collar,divorced,high.school,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34911,32abe0aa-907e-4ce2-99c1-ce8f12aff1e4,32,services,single,high.school,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34912,6c36e386-0055-4926-b587-2367f716445f,42,admin.,married,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34913,1956c49f-04da-41d0-b2a4-805fbe062e3d,45,admin.,married,university.degree,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34914,2c460f7d-82d0-4ed7-8dc3-7650e051843b,30,admin.,single,university.degree,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34915,789d04a3-11a0-425a-bd3a-214035290c54,43,entrepreneur,married,professional.course,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34916,4b71d314-d989-4b59-a9b0-f5e781863811,45,admin.,married,university.degree,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34917,78bc7f99-da0a-4768-ab87-7d3a5fa98c99,45,admin.,married,university.degree,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34918,c0dc406b-9c99-4adc-9e29-84fce05e5658,29,blue-collar,divorced,high.school,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34919,6ee4dc85-fa1b-41d5-8cc2-f640fcf16da0,39,technician,divorced,high.school,no,yes,no,cellular,may,fri,8,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34920,f0088330-da62-4486-a3a7-e950629fcabd,39,technician,divorced,professional.course,no,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34921,a5b684c0-6618-43d7-a36d-4766e1d64fe1,27,blue-collar,single,basic.6y,no,no,yes,telephone,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34922,2b32c7c7-ee28-435a-85c4-b85e09c22928,27,admin.,married,high.school,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34923,d7aeba6c-4ff0-4b0b-94d4-4cb3caa45e46,30,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34924,96cd7c87-bd35-4640-9221-f3f5f3afddf4,56,management,married,university.degree,unknown,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34925,01738ef8-2622-4161-af57-af1e9da781ac,44,blue-collar,married,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34926,777b92c5-c12b-44df-aa7f-41fe05c80d7a,41,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34927,cce66c02-5efc-4cb8-8028-97aae5380b3d,46,services,married,high.school,unknown,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34928,4024aec1-2af0-4809-a824-3513466af93e,41,entrepreneur,divorced,unknown,no,no,no,telephone,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34929,eed875aa-fd37-41a2-b44d-8975c7b856cd,34,services,married,high.school,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34930,5195a501-3d4d-4ba5-a878-9f68d237217b,41,entrepreneur,divorced,unknown,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34931,5f8b8509-96eb-4c06-82cb-0f8e46479eb8,39,blue-collar,married,basic.6y,unknown,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34932,df1b962b-3c26-47e5-a31f-be16e12600c5,28,blue-collar,single,basic.6y,no,yes,yes,cellular,may,fri,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34933,509fad2b-1c27-4197-a9b5-de5b140ca8ee,29,blue-collar,divorced,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34934,4d3c0770-598b-4028-b651-fed236fb4d01,41,entrepreneur,divorced,unknown,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34935,c03c64bd-5ca1-4b72-b8a6-33b00bf3e344,55,services,married,high.school,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34936,6fa1ab55-62fd-4e3a-9da9-f5de43392e62,30,retired,single,basic.9y,no,no,no,cellular,may,fri,8,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34937,8a51ffa3-ee88-4880-a722-6b6f822cebd9,29,blue-collar,divorced,unknown,unknown,no,no,cellular,may,fri,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34938,78eb41de-8014-4746-a076-0744cbe180ff,34,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34939,c07599d5-22f7-41ba-84a6-ffb347dd5055,45,services,married,high.school,unknown,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34940,f5946fb4-3171-4d51-b8e8-c9223150c950,24,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34941,8c3d0c10-0690-4fe3-823e-304755cf104c,41,blue-collar,married,basic.6y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34942,7674a1c9-54f6-478d-b9c4-56114466fce3,51,technician,married,professional.course,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34943,322df9a0-9206-4cc1-89d7-a4b7e182a216,50,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34944,a5535dbe-9d2c-4c9d-afc7-25476dd8ec4e,43,blue-collar,married,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34945,f830118a-4606-44a9-9dfa-5b36b27a7226,25,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34946,fdca61e6-c7ff-487a-963d-df8842e3b5cb,52,self-employed,divorced,university.degree,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34947,9d86842b-b1c7-434d-8bee-ab3d7e54545f,33,admin.,married,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34948,c3152e42-de8c-41ba-9d6b-8db9bfb6cf5d,34,admin.,married,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34949,a3cee709-d516-4fd1-94be-4e32d3e6b224,53,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,fri,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34950,1aa8a4ab-9e65-4c05-8a76-9401e22b7b1d,41,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34951,e67ccf4d-c48f-44c7-ac9c-a7e13516802f,56,services,married,high.school,unknown,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34952,1dac8efb-7064-401d-a9d9-af25f63393d3,56,services,married,high.school,unknown,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34953,1080aab1-31cd-4a3f-8ea6-acb34f98a731,42,self-employed,married,professional.course,unknown,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34954,48fcb389-26e9-4ee8-916c-feed13cd81ad,42,self-employed,married,professional.course,unknown,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34955,4e373a51-4cee-4599-b6a3-8cadd5bd3f43,34,technician,divorced,professional.course,no,no,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34956,e499c51b-f9fd-47a4-958f-3ab322f2373b,34,admin.,married,university.degree,no,yes,no,cellular,may,fri,1,999,2,failure,-1.8,92.893,-46.2,1.25,5099.1
34957,d9a477b7-f534-443c-a9a7-a20c2f7e2ebd,56,services,married,high.school,unknown,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34958,10611b0d-5cc9-4621-b7e8-d393165c06a6,34,technician,divorced,professional.course,no,yes,no,cellular,may,fri,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34959,f298c928-dd15-439c-abf5-4b923de49f69,25,technician,single,basic.9y,no,yes,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34960,c5a2f143-c566-4208-ac92-7c57fc592505,56,services,married,high.school,unknown,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34961,dc26dd13-09b3-4da9-8bf4-73ae3e072f19,39,technician,divorced,university.degree,no,no,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34962,8f8e47a9-6a96-4f62-ab70-6957351a7dc7,59,admin.,divorced,university.degree,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34963,00ead35b-8352-4dad-8382-be60ad4a66ed,33,admin.,married,university.degree,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34964,0a4cfffd-3384-4b06-88f3-8301a4ebe3a7,35,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34965,ed18cf23-c231-403d-b105-62ff975da6c9,43,services,married,basic.6y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34966,4ad05057-c756-493f-a665-eb3d9afd56dc,25,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34967,d24d55cb-9970-4c10-91f2-5c96fbc58c0a,56,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34968,1d6f6ecf-301a-4df8-a0fe-556c6388cc45,34,technician,divorced,professional.course,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34969,a386ce2a-ceac-478c-ae4b-09e63b2f477d,35,services,single,high.school,no,unknown,unknown,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34970,7f25f196-3015-44da-9f9e-428c7b519f66,42,self-employed,married,professional.course,unknown,unknown,unknown,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34971,37beb17a-2109-41ec-9cdc-a358efd65a5d,40,entrepreneur,married,high.school,no,no,no,cellular,may,fri,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34972,77d402fe-ae1c-495c-9cf0-87e2d39bb50e,39,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34973,a93c28cc-a867-4da5-9fb0-f64ba9463606,30,technician,single,professional.course,no,yes,no,cellular,may,fri,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34974,4cfe266e-f66b-40aa-94ad-7125e7598c91,46,services,divorced,basic.4y,no,no,no,cellular,may,fri,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34975,f0bed951-87d9-462d-bec5-47d9f4bad5ed,55,admin.,married,high.school,unknown,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34976,6bf5d3fb-299b-469b-938f-601815b685cf,59,admin.,divorced,university.degree,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34977,37439506-ada2-4b34-b30d-a61267e19495,36,technician,married,professional.course,no,yes,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34978,c6b0bf52-6d78-486f-b331-e7c540882501,29,admin.,single,university.degree,unknown,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34979,03e87718-f29f-4ccc-9d6c-36b46b8091c6,27,technician,single,professional.course,no,yes,no,cellular,may,fri,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34980,512ea87e-82ea-4443-aaa1-7feaa7b163f9,39,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34981,ff1a9524-f1dc-46d7-b440-801e658bbb37,53,services,married,basic.6y,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34982,85e4487e-2620-4cb0-8668-36d70ed9ff4c,53,services,married,basic.6y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34983,a42553f7-fef1-4184-aae5-80fd1a9cd452,46,admin.,married,high.school,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34984,a30061e2-ce15-48da-890f-eb746ca7e134,37,unemployed,married,university.degree,no,unknown,unknown,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34985,cbcfa457-79ec-4215-bda8-54802367cf52,33,blue-collar,single,basic.4y,no,yes,no,telephone,may,fri,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34986,b7476e98-2f4b-4216-8bc1-19ad64cd27e9,27,blue-collar,married,basic.9y,no,no,yes,cellular,may,fri,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34987,889781ad-065f-4497-86ed-0f37d36f77d1,44,management,married,university.degree,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34988,925eb9d5-e056-4caf-8813-380259570e80,55,blue-collar,married,professional.course,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34989,38f033b5-c2d5-457e-ab2f-a2f30a2f7a5b,29,blue-collar,married,basic.6y,no,unknown,unknown,telephone,may,fri,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34990,32aebf2e-6c25-429d-8038-3fac983f3f73,26,technician,married,professional.course,no,yes,no,cellular,may,fri,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34991,cd13f876-bfcd-4cb0-ace5-f7a77b2e69ea,28,technician,single,professional.course,no,yes,no,telephone,may,fri,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34992,6b190674-1b7a-4983-9939-b1d57e751e0f,32,admin.,single,university.degree,no,no,no,cellular,may,fri,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34993,5f67a61e-d58a-4814-9ab6-ef019b86a350,38,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,fri,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34994,3997edfa-0f35-4baf-ab1a-159c804c78f5,35,management,single,university.degree,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
34995,bcdcf04d-200e-4f05-ac15-5098522b839b,30,services,single,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34996,28722701-dfb2-4c5c-80f5-27d50fe8f632,37,admin.,single,high.school,no,yes,no,cellular,may,fri,5,999,2,failure,-1.8,92.893,-46.2,1.25,5099.1
34997,9c71d13f-faed-4aec-9879-ae83773a6ba9,52,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34998,3862fe18-0ad7-4e53-8783-bcb6310cc285,30,services,single,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34999,8644180b-7842-4ec3-b6ab-cf9e2abe5320,47,blue-collar,married,high.school,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
35000,6d3da197-44b9-4a2d-a6e3-5ab2eaf808d9,47,blue-collar,married,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
35001,d8851cfd-b8a4-412b-927e-035adc40ee0c,39,admin.,divorced,high.school,no,no,yes,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
35002,0ff97adc-4c15-4498-9e38-f3fb9e8d0e33,44,self-employed,married,university.degree,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
35003,aba0c92a-a403-4fc9-ba78-262e4238d3b4,45,blue-collar,single,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
35004,4dff0e31-e32c-481e-a750-d8dc73883f01,54,services,single,basic.6y,unknown,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
35005,c4063722-0aab-4f72-889f-b30692edb5b1,43,blue-collar,divorced,basic.9y,no,unknown,unknown,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
35006,f6114d22-7f09-4cf3-8572-f78ea1b7d781,34,housemaid,married,high.school,unknown,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
35007,7d8a3d2f-d2e7-452c-8202-87f8a67f12ec,50,services,married,high.school,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
35008,2612a13f-341e-4e43-9f1d-68cb9482e03f,58,admin.,married,basic.4y,unknown,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
35009,ad624f2f-cae4-4492-b0ba-6d28bb5f0bd9,45,blue-collar,single,high.school,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
35010,c53932ee-b731-4123-a35f-735a0a64cac8,31,blue-collar,married,university.degree,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
35011,038259ab-9774-403d-b2c3-18779b884ed9,25,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
35012,1c604e5b-d802-426e-b0af-c058785831c2,55,management,married,basic.6y,unknown,no,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
35013,2b6e7cbe-f591-4d2b-90de-c902477a2d5e,39,self-employed,married,basic.9y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
35014,1fa38e12-1318-4246-8712-1e5b62eb1978,55,management,married,basic.6y,unknown,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
