order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
3371242,148010,prior,11,1,16,30.0
875005,148010,train,12,6,19,12.0
3405123,148028,prior,1,4,11,
1203489,148028,prior,2,4,11,7.0
3290999,148028,prior,3,3,8,6.0
1001645,148028,prior,4,1,8,5.0
1548986,148028,prior,5,0,16,6.0
313950,148028,prior,6,0,17,14.0
886326,148028,prior,7,5,14,5.0
3081664,148028,prior,8,1,13,17.0
2620415,148028,prior,9,1,13,7.0
1875976,148028,prior,10,2,12,8.0
1703173,148028,prior,11,4,15,9.0
2706027,148028,prior,12,2,13,5.0
1712714,148028,prior,13,1,9,6.0
2195915,148028,prior,14,3,16,9.0
3375691,148028,prior,15,1,13,5.0
2905980,148028,prior,16,0,8,6.0
1803022,148028,prior,17,5,16,5.0
699589,148028,prior,18,1,16,3.0
2127630,148028,prior,19,0,19,6.0
8890,148028,prior,20,0,15,7.0
271638,148028,prior,21,6,10,13.0
1687001,148028,prior,22,6,10,7.0
2813719,148028,prior,23,3,11,4.0
418190,148028,prior,24,3,12,7.0
3400572,148028,prior,25,1,12,5.0
100271,148028,prior,26,6,7,5.0
1719096,148028,train,27,1,12,2.0
1088898,148036,prior,1,0,14,
3064754,148036,prior,2,2,15,16.0
1467534,148036,prior,3,3,15,30.0
936111,148036,prior,4,4,15,22.0
2958347,148036,train,5,1,16,30.0
1674283,148042,prior,1,6,16,
3162744,148042,prior,2,3,15,11.0
2931855,148042,prior,3,4,15,8.0
2946877,148042,train,4,3,14,20.0
3406555,148045,prior,1,2,15,
929951,148045,prior,2,2,14,7.0
2121901,148045,prior,3,6,18,18.0
1978444,148045,prior,4,0,8,8.0
3173738,148045,prior,5,6,19,6.0
9377,148045,prior,6,0,16,22.0
455184,148045,prior,7,4,22,4.0
2882879,148045,prior,8,1,12,4.0
2049302,148045,prior,9,6,14,12.0
478177,148045,prior,10,2,20,3.0
259644,148045,prior,11,0,19,5.0
1357097,148045,prior,12,6,6,6.0
821984,148045,prior,13,2,19,3.0
38994,148045,prior,14,4,17,9.0
3312361,148045,prior,15,5,13,8.0
1905899,148045,prior,16,4,8,6.0
219510,148045,prior,17,2,9,5.0
2524263,148045,prior,18,1,14,6.0
523295,148045,prior,19,0,19,13.0
2720739,148045,prior,20,1,19,8.0
1145510,148045,prior,21,6,18,5.0
2072663,148045,prior,22,5,13,6.0
2398728,148045,prior,23,6,19,1.0
698564,148045,prior,24,0,17,30.0
3346364,148045,prior,25,2,10,2.0
2643751,148045,train,26,0,15,5.0
798780,148047,prior,1,0,13,
1753139,148047,prior,2,2,15,30.0
2913082,148047,prior,3,1,8,30.0
129802,148047,train,4,0,18,30.0
1750939,148056,prior,1,5,16,
1852024,148056,prior,2,1,4,30.0
2040602,148056,prior,3,5,13,18.0
1839874,148056,prior,4,0,14,9.0
1224446,148056,prior,5,5,15,19.0
563537,148056,prior,6,4,15,6.0
2280540,148056,prior,7,4,17,7.0
2986394,148056,prior,8,4,11,30.0
1280872,148056,prior,9,5,9,30.0
1267462,148056,prior,10,4,15,20.0
2514136,148056,prior,11,5,16,15.0
1476922,148056,prior,12,0,11,23.0
2802013,148056,prior,13,2,13,16.0
2369386,148056,prior,14,6,7,18.0
2007281,148056,prior,15,6,14,21.0
1907153,148056,prior,16,2,17,3.0
2970567,148056,train,17,6,16,4.0
1492014,148058,prior,1,4,18,
47899,148058,prior,2,0,1,3.0
3264592,148058,prior,3,1,10,29.0
963510,148058,prior,4,1,14,0.0
1147917,148058,prior,5,4,18,17.0
1355116,148058,train,6,1,11,4.0
1937905,148063,prior,1,3,12,
8457,148063,prior,2,3,19,7.0
273992,148063,prior,3,5,23,9.0
1081480,148063,prior,4,5,16,7.0
1934769,148063,prior,5,5,12,7.0
3223006,148063,prior,6,5,18,7.0
632783,148063,prior,7,0,14,9.0
1323001,148063,prior,8,5,8,30.0
65720,148063,prior,9,5,11,7.0
342858,148063,prior,10,0,18,9.0
1905473,148063,prior,11,2,14,16.0
1844061,148063,prior,12,5,13,17.0
2388070,148063,prior,13,0,12,16.0
1662209,148063,prior,14,1,18,8.0
67075,148063,train,15,2,17,30.0
1784403,148065,prior,1,0,9,
3094634,148065,prior,2,0,13,21.0
2498034,148065,prior,3,1,22,8.0
2895184,148065,prior,4,3,18,30.0
1201360,148065,prior,5,0,16,25.0
713338,148065,prior,6,5,7,30.0
1047938,148065,prior,7,3,16,30.0
217022,148065,train,8,1,19,30.0
1147097,148073,prior,1,0,11,
1696891,148073,prior,2,1,18,30.0
39967,148073,prior,3,3,18,16.0
3091143,148073,prior,4,4,18,15.0
2332684,148073,prior,5,0,18,30.0
637568,148073,prior,6,0,13,14.0
2205439,148073,train,7,3,18,24.0
897284,148088,prior,1,3,22,
1397066,148088,prior,2,3,20,21.0
1037492,148088,prior,3,6,16,24.0
3408518,148088,train,4,3,20,30.0
2949364,148091,prior,1,3,9,
1266318,148091,prior,2,0,19,25.0
2796824,148091,prior,3,2,17,16.0
2349547,148091,prior,4,1,14,20.0
3087074,148091,train,5,2,17,15.0
1403531,148092,prior,1,4,23,
1352896,148092,prior,2,1,17,18.0
2625329,148092,prior,3,0,0,20.0
2186877,148092,prior,4,6,12,27.0
3214132,148092,prior,5,6,22,14.0
961430,148092,prior,6,0,14,30.0
3395715,148092,train,7,0,15,30.0
1087465,148095,prior,1,6,14,
2916976,148095,prior,2,0,11,8.0
184445,148095,prior,3,0,11,7.0
1203978,148095,prior,4,5,22,5.0
1181865,148095,prior,5,6,13,8.0
3028110,148095,prior,6,6,22,7.0
206985,148095,prior,7,6,11,7.0
376091,148095,prior,8,6,19,7.0
826909,148095,prior,9,5,17,6.0
974668,148095,prior,10,1,12,17.0
2213023,148095,prior,11,0,0,6.0
802407,148095,prior,12,2,15,9.0
2506154,148095,prior,13,6,13,4.0
413431,148095,prior,14,0,9,8.0
28020,148095,prior,15,3,13,17.0
1658438,148095,prior,16,5,13,16.0
1689956,148095,prior,17,0,11,30.0
3084335,148095,prior,18,6,12,6.0
2803809,148095,prior,19,0,10,8.0
1695627,148095,prior,20,6,19,6.0
2121724,148095,prior,21,6,12,7.0
912081,148095,prior,22,2,15,30.0
2709573,148095,prior,23,0,12,5.0
1025692,148095,prior,24,0,10,7.0
152045,148095,prior,25,6,15,27.0
2044836,148095,prior,26,0,11,8.0
1522014,148095,prior,27,1,11,8.0
963135,148095,train,28,0,13,6.0
735261,148097,prior,1,5,20,
360288,148097,prior,2,2,18,30.0
1701388,148097,prior,3,3,17,29.0
1408848,148097,prior,4,0,16,30.0
1676109,148097,prior,5,1,10,22.0
2645182,148097,prior,6,1,9,14.0
3238836,148097,train,7,1,8,30.0
516702,148100,prior,1,5,11,
3031732,148100,prior,2,3,18,26.0
2940601,148100,prior,3,1,14,12.0
1577733,148100,prior,4,1,9,21.0
1254486,148100,prior,5,1,9,14.0
1599812,148100,prior,6,1,10,14.0
3347274,148100,prior,7,1,11,14.0
2361872,148100,prior,8,1,11,7.0
1828738,148100,prior,9,5,16,4.0
1701332,148100,prior,10,5,16,14.0
968677,148100,prior,11,1,10,10.0
171117,148100,prior,12,1,10,7.0
1211114,148100,prior,13,1,10,7.0
680536,148100,prior,14,1,10,7.0
2522791,148100,prior,15,1,12,7.0
728370,148100,prior,16,1,10,7.0
2449859,148100,prior,17,1,10,7.0
1125053,148100,prior,18,1,11,7.0
1444674,148100,prior,19,1,10,7.0
10147,148100,prior,20,1,10,14.0
2533510,148100,prior,21,1,10,30.0
2107823,148100,prior,22,1,10,21.0
350980,148100,prior,23,1,9,14.0
2717831,148100,prior,24,1,10,30.0
2158715,148100,prior,25,1,11,7.0
1376599,148100,prior,26,1,11,14.0
2974527,148100,train,27,1,10,7.0
3169216,148113,prior,1,1,12,
3244356,148113,prior,2,4,18,10.0
1092323,148113,prior,3,2,17,12.0
3261630,148113,prior,4,0,14,5.0
816896,148113,prior,5,1,15,1.0
1736055,148113,prior,6,1,16,14.0
3172118,148113,prior,7,4,10,3.0
1670745,148113,prior,8,6,7,9.0
2101763,148113,prior,9,0,13,29.0
1438789,148113,prior,10,4,16,4.0
422195,148113,prior,11,4,14,14.0
2875397,148113,prior,12,3,13,13.0
1324680,148113,prior,13,3,10,14.0
1951800,148113,prior,14,6,9,10.0
2153460,148113,prior,15,5,12,6.0
403451,148113,prior,16,0,8,9.0
3136760,148113,prior,17,1,7,1.0
2197207,148113,prior,18,6,9,5.0
1955412,148113,prior,19,3,15,4.0
1171387,148113,prior,20,0,10,25.0
1686683,148113,prior,21,4,9,18.0
786480,148113,prior,22,6,13,2.0
2828530,148113,prior,23,2,17,3.0
51508,148113,prior,24,5,11,30.0
141957,148113,train,25,3,12,5.0
1214339,148123,prior,1,6,14,
2870216,148123,prior,2,5,13,13.0
1684367,148123,prior,3,6,18,15.0
8352,148123,prior,4,6,11,28.0
2713259,148123,prior,5,2,9,17.0
2135040,148123,train,6,5,18,10.0
558425,148132,prior,1,5,17,
1026162,148132,prior,2,1,11,10.0
2141299,148132,prior,3,3,9,30.0
1329399,148132,prior,4,4,14,30.0
1424512,148132,prior,5,3,8,20.0
2383737,148132,prior,6,1,8,5.0
1036550,148132,prior,7,6,8,30.0
2446046,148132,prior,8,2,9,3.0
3411896,148132,prior,9,1,9,30.0
2020828,148132,prior,10,3,12,30.0
897085,148132,prior,11,0,21,4.0
1164810,148132,prior,12,4,20,11.0
624606,148132,train,13,2,6,12.0
310211,148134,prior,1,1,8,
528616,148134,prior,2,5,14,30.0
2218982,148134,prior,3,5,12,30.0
3180429,148134,train,4,5,15,7.0
1747554,148135,prior,1,0,15,
76174,148135,prior,2,6,11,20.0
1296903,148135,prior,3,1,14,2.0
1650708,148135,prior,4,0,16,13.0
3231448,148135,prior,5,4,17,11.0
2910943,148135,train,6,4,15,14.0
2365548,148139,prior,1,5,9,
3330903,148139,prior,2,2,20,18.0
2310061,148139,prior,3,2,21,30.0
2294031,148139,prior,4,2,22,28.0
2451183,148139,prior,5,1,21,13.0
1269130,148139,prior,6,6,12,30.0
824940,148139,prior,7,6,20,7.0
3382243,148139,prior,8,0,17,15.0
2514980,148139,prior,9,0,9,7.0
2922346,148139,prior,10,6,15,6.0
1743819,148139,prior,11,5,20,6.0
1566434,148139,prior,12,5,21,7.0
3240981,148139,prior,13,5,18,7.0
1084795,148139,prior,14,5,19,7.0
1258868,148139,prior,15,6,16,8.0
508051,148139,train,16,1,22,16.0
3050418,148142,prior,1,4,14,
1020532,148142,prior,2,3,17,6.0
472988,148142,prior,3,1,15,5.0
1039008,148142,prior,4,4,15,3.0
3381002,148142,prior,5,4,15,7.0
3088394,148142,prior,6,4,13,14.0
3056894,148142,prior,7,4,15,7.0
1998978,148142,prior,8,1,13,4.0
3191292,148142,prior,9,2,11,30.0
3163335,148142,train,10,5,18,24.0
344424,148148,prior,1,0,10,
1303928,148148,prior,2,0,12,21.0
3108045,148148,prior,3,6,17,30.0
450109,148148,prior,4,5,17,30.0
1467177,148148,prior,5,1,16,17.0
1965203,148148,prior,6,2,14,15.0
1349132,148148,prior,7,2,16,14.0
1619117,148148,prior,8,3,18,8.0
1486727,148148,prior,9,5,15,9.0
933630,148148,prior,10,6,11,8.0
1271097,148148,prior,11,3,15,18.0
3183771,148148,prior,12,6,13,30.0
883721,148148,train,13,3,12,30.0
155476,148170,prior,1,4,8,
310843,148170,prior,2,3,8,6.0
400917,148170,prior,3,5,8,2.0
1735854,148170,prior,4,1,8,10.0
251345,148170,prior,5,2,8,8.0
1243862,148170,prior,6,1,8,6.0
1286219,148170,prior,7,3,13,2.0
2720830,148170,prior,8,2,8,6.0
1122171,148170,prior,9,3,14,8.0
939338,148170,prior,10,1,10,5.0
1290054,148170,prior,11,1,8,14.0
1827639,148170,prior,12,2,10,15.0
3412415,148170,prior,13,4,9,2.0
2729027,148170,prior,14,2,13,5.0
3030195,148170,prior,15,4,9,9.0
3330080,148170,prior,16,1,8,11.0
3061840,148170,prior,17,4,8,3.0
656506,148170,prior,18,3,15,6.0
3057284,148170,prior,19,2,9,13.0
575442,148170,prior,20,2,8,21.0
1034535,148170,train,21,5,10,17.0
2680286,148180,prior,1,1,13,
780982,148180,prior,2,2,14,30.0
193809,148180,prior,3,1,13,30.0
30216,148180,prior,4,0,11,30.0
36960,148180,prior,5,5,12,19.0
638439,148180,prior,6,4,12,6.0
2478630,148180,prior,7,6,11,30.0
2461901,148180,prior,8,1,16,23.0
43906,148180,train,9,5,8,18.0
3231185,148181,prior,1,4,16,
2574261,148181,prior,2,4,7,30.0
1991903,148181,prior,3,2,6,30.0
1218510,148181,prior,4,3,8,30.0
1506658,148181,prior,5,5,11,2.0
43953,148181,prior,6,5,8,14.0
2206612,148181,prior,7,3,19,5.0
1973787,148181,prior,8,1,7,5.0
91026,148181,prior,9,0,16,6.0
467967,148181,prior,10,3,17,10.0
881395,148181,train,11,4,14,8.0
1256737,148198,prior,1,5,15,
1084650,148198,prior,2,0,12,30.0
23435,148198,prior,3,5,9,30.0
3129189,148198,prior,4,3,17,30.0
1440671,148198,prior,5,1,15,30.0
938852,148198,train,6,6,13,12.0
262870,148203,prior,1,3,10,
1442057,148203,prior,2,1,11,12.0
307352,148203,prior,3,0,14,27.0
1010890,148203,prior,4,1,10,22.0
1978001,148203,prior,5,0,12,13.0
1891913,148203,prior,6,2,15,16.0
3289662,148203,prior,7,0,8,30.0
457917,148203,train,8,5,12,26.0
2657915,148218,prior,1,1,10,
2541212,148218,prior,2,0,18,6.0
2214829,148218,prior,3,1,13,8.0
1008788,148218,prior,4,2,19,8.0
676774,148218,prior,5,1,15,6.0
2785747,148218,prior,6,0,18,6.0
2169614,148218,prior,7,3,13,17.0
1951868,148218,prior,8,1,12,12.0
3042469,148218,prior,9,1,13,14.0
1559230,148218,prior,10,1,13,14.0
622820,148218,prior,11,1,12,14.0
1629244,148218,prior,12,1,11,7.0
1381979,148218,prior,13,1,12,7.0
2004944,148218,prior,14,4,12,17.0
269969,148218,prior,15,4,10,7.0
716093,148218,prior,16,1,10,11.0
2179288,148218,prior,17,0,18,6.0
703171,148218,train,18,1,15,8.0
2132593,148234,prior,1,1,16,
381386,148234,prior,2,1,15,7.0
3048304,148234,prior,3,0,11,6.0
1879131,148234,prior,4,0,10,7.0
911061,148234,train,5,2,15,16.0
1274566,148235,prior,1,6,14,
2268479,148235,prior,2,2,19,30.0
1874873,148235,prior,3,2,17,7.0
546475,148235,train,4,2,17,0.0
431479,148240,prior,1,0,19,
12471,148240,prior,2,1,17,8.0
3103409,148240,prior,3,5,19,11.0
598964,148240,prior,4,3,17,5.0
1042780,148240,train,5,0,13,30.0
3228599,148243,prior,1,3,18,
1377369,148243,prior,2,3,17,7.0
1176688,148243,prior,3,1,17,19.0
1366193,148243,prior,4,2,16,1.0
238155,148243,prior,5,5,10,10.0
1107401,148243,prior,6,2,17,11.0
355070,148243,prior,7,2,14,21.0
3218213,148243,prior,8,1,15,13.0
1227158,148243,prior,9,6,10,5.0
1057919,148243,prior,10,2,19,3.0
871171,148243,prior,11,1,15,6.0
1456824,148243,prior,12,0,10,20.0
2092705,148243,prior,13,4,15,4.0
280811,148243,prior,14,5,13,1.0
1217201,148243,prior,15,0,19,16.0
3362353,148243,prior,16,2,16,2.0
3142144,148243,prior,17,5,10,3.0
721105,148243,prior,18,1,16,3.0
527773,148243,prior,19,3,14,2.0
1667406,148243,prior,20,1,15,5.0
1710181,148243,prior,21,3,14,16.0
2002605,148243,prior,22,4,16,1.0
641576,148243,prior,23,5,14,1.0
1310233,148243,prior,24,0,13,2.0
2261646,148243,prior,25,3,16,3.0
436173,148243,train,26,1,11,12.0
2286455,148244,prior,1,2,20,
2095221,148244,prior,2,2,21,0.0
886906,148244,prior,3,5,11,30.0
1684949,148244,prior,4,3,17,26.0
2774650,148244,prior,5,0,12,30.0
2310036,148244,prior,6,2,17,30.0
681046,148244,prior,7,3,17,1.0
169444,148244,train,8,3,18,0.0
3053966,148248,prior,1,1,10,
1951829,148248,prior,2,1,14,7.0
3032867,148248,prior,3,1,14,30.0
2971194,148248,prior,4,1,16,14.0
2295795,148248,prior,5,2,13,8.0
2440843,148248,prior,6,2,13,7.0
5546,148248,prior,7,3,17,15.0
1779393,148248,prior,8,4,13,8.0
3002338,148248,prior,9,1,15,4.0
2925282,148248,prior,10,1,14,7.0
594696,148248,prior,11,1,15,14.0
71397,148248,prior,12,3,11,9.0
2991182,148248,prior,13,2,12,13.0
3197695,148248,prior,14,2,16,7.0
2299861,148248,prior,15,4,13,30.0
2367866,148248,prior,16,3,12,27.0
2300282,148248,prior,17,1,13,5.0
1328979,148248,prior,18,2,14,30.0
3282055,148248,prior,19,1,10,6.0
937324,148248,prior,20,3,13,9.0
3185574,148248,prior,21,4,16,15.0
3239376,148248,prior,22,1,15,4.0
1686629,148248,prior,23,5,13,11.0
531877,148248,prior,24,1,14,10.0
1715709,148248,prior,25,1,12,7.0
1747379,148248,prior,26,1,13,7.0
1973859,148248,prior,27,4,13,3.0
231266,148248,prior,28,3,13,6.0
2645110,148248,train,29,2,14,13.0
774604,148259,prior,1,4,11,
969996,148259,prior,2,4,3,14.0
179756,148259,prior,3,1,16,4.0
2396618,148259,prior,4,4,10,10.0
1428354,148259,prior,5,5,9,15.0
969721,148259,prior,6,3,12,5.0
663416,148259,prior,7,3,21,14.0
1021301,148259,prior,8,2,11,30.0
1138613,148259,prior,9,4,12,2.0
391264,148259,prior,10,5,17,29.0
546383,148259,prior,11,5,10,28.0
1284275,148259,prior,12,4,12,30.0
2864625,148259,prior,13,4,23,30.0
597182,148259,prior,14,6,11,23.0
749559,148259,prior,15,2,6,10.0
359395,148259,prior,16,1,10,13.0
1304883,148259,prior,17,3,10,16.0
418648,148259,train,18,0,15,4.0
1676911,148261,prior,1,5,22,
123807,148261,prior,2,0,10,16.0
366668,148261,prior,3,5,11,19.0
3349832,148261,prior,4,5,15,14.0
1181905,148261,prior,5,5,10,21.0
3420222,148261,prior,6,5,16,0.0
2818456,148261,prior,7,5,9,14.0
2628620,148261,prior,8,5,9,21.0
1298074,148261,prior,9,3,12,12.0
840019,148261,train,10,3,11,21.0
3294611,148269,prior,1,4,17,
2965123,148269,prior,2,3,18,13.0
3038932,148269,prior,3,6,17,10.0
1749402,148269,prior,4,0,12,15.0
3023234,148269,prior,5,0,10,14.0
3052156,148269,prior,6,5,16,19.0
210304,148269,prior,7,6,10,22.0
2157792,148269,prior,8,0,10,15.0
2590304,148269,prior,9,5,12,12.0
2888260,148269,prior,10,6,11,15.0
3053572,148269,prior,11,3,17,4.0
1790319,148269,prior,12,3,14,14.0
2315828,148269,prior,13,1,13,12.0
1784778,148269,prior,14,0,14,13.0
2967626,148269,prior,15,6,9,13.0
1038631,148269,prior,16,6,10,14.0
3089197,148269,prior,17,0,10,15.0
750734,148269,train,18,0,17,21.0
3176284,148271,prior,1,3,11,
2184183,148271,prior,2,3,11,0.0
1573098,148271,prior,3,0,15,4.0
2981104,148271,prior,4,5,11,5.0
287773,148271,prior,5,1,13,3.0
1499455,148271,prior,6,1,12,7.0
1536280,148271,prior,7,2,9,8.0
600873,148271,prior,8,4,15,2.0
2100241,148271,prior,9,5,15,1.0
2390757,148271,prior,10,1,11,3.0
183415,148271,prior,11,1,14,0.0
1936003,148271,prior,12,2,7,1.0
973323,148271,prior,13,6,16,4.0
58076,148271,prior,14,2,11,10.0
2971998,148271,prior,15,0,16,12.0
2501322,148271,prior,16,4,13,11.0
1857716,148271,prior,17,6,10,16.0
928451,148271,prior,18,0,11,1.0
2825689,148271,prior,19,0,14,0.0
542133,148271,prior,20,4,13,11.0
530698,148271,prior,21,4,10,7.0
3077084,148271,prior,22,4,17,7.0
1609992,148271,prior,23,5,17,8.0
1491225,148271,prior,24,5,17,7.0
2091823,148271,prior,25,5,11,14.0
3250243,148271,prior,26,0,10,16.0
2853136,148271,prior,27,3,14,3.0
1712309,148271,prior,28,0,18,4.0
825778,148271,prior,29,0,18,0.0
1117673,148271,prior,30,5,10,12.0
878910,148271,prior,31,4,8,6.0
1042654,148271,prior,32,6,14,2.0
832561,148271,prior,33,5,12,13.0
2772169,148271,prior,34,1,13,3.0
593302,148271,prior,35,2,12,1.0
826052,148271,prior,36,3,17,1.0
2855498,148271,train,37,4,17,1.0
1161533,148281,prior,1,3,10,
1644102,148281,prior,2,3,10,14.0
3184788,148281,prior,3,2,9,13.0
2255228,148281,train,4,4,10,16.0
1650835,148286,prior,1,1,18,
2003039,148286,prior,2,1,18,14.0
841412,148286,prior,3,1,17,14.0
2945401,148286,prior,4,0,16,13.0
2392886,148286,prior,5,2,19,9.0
196385,148286,prior,6,0,20,5.0
1073125,148286,prior,7,2,18,2.0
1763773,148286,prior,8,2,16,14.0
2574849,148286,prior,9,5,15,3.0
3345028,148286,prior,10,5,15,0.0
1715959,148286,prior,11,2,18,4.0
2746691,148286,prior,12,4,18,16.0
535787,148286,prior,13,6,10,2.0
1641100,148286,prior,14,0,13,1.0
717399,148286,prior,15,3,18,3.0
1051465,148286,prior,16,1,18,5.0
1785265,148286,prior,17,0,9,6.0
2985726,148286,prior,18,0,14,7.0
1186676,148286,prior,19,0,10,7.0
1903965,148286,prior,20,1,20,8.0
1697079,148286,prior,21,6,4,5.0
3068179,148286,prior,22,3,18,4.0
87306,148286,prior,23,2,18,6.0
3248897,148286,prior,24,4,18,9.0
501548,148286,prior,25,0,14,3.0
3339256,148286,prior,26,6,16,6.0
1121138,148286,prior,27,4,18,5.0
1511078,148286,prior,28,0,11,3.0
602235,148286,prior,29,1,18,1.0
144765,148286,prior,30,3,0,9.0
2084769,148286,prior,31,0,13,11.0
1347599,148286,prior,32,4,19,4.0
2996159,148286,prior,33,1,14,18.0
2475354,148286,prior,34,0,7,6.0
3197923,148286,prior,35,4,19,30.0
238050,148286,prior,36,0,0,3.0
1098348,148286,prior,37,2,17,9.0
1103263,148286,prior,38,4,18,2.0
1105142,148286,prior,39,3,18,6.0
283953,148286,prior,40,1,17,5.0
479143,148286,prior,41,3,17,9.0
1703408,148286,prior,42,5,18,2.0
1476722,148286,prior,43,0,13,2.0
2707714,148286,prior,44,2,18,2.0
2004879,148286,prior,45,6,2,4.0
2431754,148286,prior,46,6,22,7.0
624738,148286,prior,47,0,3,8.0
828970,148286,prior,48,1,18,8.0
1048219,148286,prior,49,2,18,8.0
2426139,148286,prior,50,0,16,5.0
1138887,148286,prior,51,2,17,2.0
468764,148286,prior,52,6,18,11.0
2083798,148286,prior,53,1,19,2.0
3095687,148286,train,54,3,18,9.0
1669908,148293,prior,1,4,15,
791802,148293,prior,2,0,15,30.0
868826,148293,prior,3,2,14,2.0
3289851,148293,train,4,2,17,28.0
773859,148294,prior,1,1,20,
227452,148294,prior,2,3,15,16.0
1457306,148294,prior,3,3,11,14.0
468706,148294,prior,4,4,12,15.0
2148214,148294,prior,5,5,15,30.0
3254027,148294,prior,6,3,14,19.0
476642,148294,prior,7,1,18,12.0
3377650,148294,prior,8,4,12,10.0
161488,148294,prior,9,6,20,23.0
101054,148294,prior,10,0,16,8.0
87399,148294,prior,11,5,14,12.0
771995,148294,prior,12,6,8,1.0
1448490,148294,prior,13,0,13,1.0
812192,148294,prior,14,2,12,9.0
2486755,148294,prior,15,0,14,12.0
794532,148294,prior,16,5,21,12.0
505963,148294,prior,17,0,9,9.0
1690347,148294,prior,18,2,11,16.0
1944213,148294,prior,19,5,11,3.0
3419763,148294,prior,20,1,18,3.0
1864839,148294,prior,21,6,11,19.0
3154811,148294,prior,22,6,13,7.0
966975,148294,prior,23,1,18,2.0
1393620,148294,prior,24,0,12,6.0
2811544,148294,prior,25,0,12,7.0
1621280,148294,prior,26,6,12,6.0
2245375,148294,prior,27,0,10,1.0
2777948,148294,prior,28,2,13,16.0
3299294,148294,prior,29,4,8,16.0
2748624,148294,prior,30,6,9,2.0
3258889,148294,prior,31,3,9,4.0
2352297,148294,prior,32,1,16,12.0
262725,148294,train,33,1,10,7.0
2122193,148296,prior,1,3,15,
2361936,148296,prior,2,1,12,5.0
646115,148296,prior,3,0,23,6.0
186871,148296,prior,4,0,21,7.0
887364,148296,prior,5,0,15,14.0
2664338,148296,prior,6,0,17,14.0
1964676,148296,prior,7,6,12,13.0
457631,148296,prior,8,3,15,11.0
1645487,148296,prior,9,1,18,5.0
1711317,148296,prior,10,1,15,7.0
2844056,148296,prior,11,1,20,14.0
1128279,148296,prior,12,0,12,6.0
2851581,148296,prior,13,1,22,15.0
300474,148296,prior,14,3,19,9.0
2595436,148296,prior,15,2,12,6.0
1941681,148296,prior,16,1,20,6.0
531942,148296,prior,17,1,12,7.0
379938,148296,prior,18,4,20,3.0
433628,148296,prior,19,4,0,7.0
1545480,148296,prior,20,1,14,4.0
2949389,148296,prior,21,3,14,2.0
2609821,148296,prior,22,0,23,4.0
2712120,148296,prior,23,0,15,7.0
824296,148296,prior,24,4,11,11.0
3064594,148296,prior,25,1,18,11.0
528756,148296,prior,26,6,12,5.0
58314,148296,prior,27,1,22,2.0
3310746,148296,prior,28,6,15,5.0
3112547,148296,prior,29,0,11,8.0
2197442,148296,prior,30,2,23,30.0
885125,148296,prior,31,2,8,7.0
2203587,148296,prior,32,3,8,15.0
34471,148296,prior,33,4,7,29.0
948603,148296,prior,34,0,21,17.0
1566178,148296,prior,35,0,11,7.0
88999,148296,prior,36,4,19,4.0
2411692,148296,prior,37,0,15,3.0
1204670,148296,prior,38,6,10,6.0
321482,148296,prior,39,3,22,4.0
1124558,148296,prior,40,2,12,6.0
2897898,148296,prior,41,0,12,12.0
2740015,148296,train,42,0,12,7.0
3106218,148315,prior,1,1,14,
1810800,148315,prior,2,1,15,7.0
1088105,148315,prior,3,2,18,29.0
1023640,148315,prior,4,1,16,20.0
1072614,148315,prior,5,1,15,21.0
1040045,148315,prior,6,0,16,6.0
3039069,148315,prior,7,0,15,30.0
3250471,148315,prior,8,4,15,30.0
2675122,148315,prior,9,6,10,16.0
284387,148315,prior,10,0,14,29.0
2017159,148315,train,11,2,15,9.0
2927726,148322,prior,1,3,14,
209342,148322,prior,2,3,12,30.0
2985817,148322,prior,3,1,11,30.0
2943520,148322,train,4,0,14,30.0
2220967,148331,prior,1,6,13,
1810958,148331,prior,2,6,12,7.0
2616078,148331,prior,3,6,13,7.0
381264,148331,prior,4,0,12,8.0
1135262,148331,prior,5,0,11,7.0
196980,148331,prior,6,0,12,7.0
763000,148331,prior,7,0,15,7.0
438044,148331,prior,8,6,13,6.0
1255429,148331,prior,9,0,13,8.0
507554,148331,prior,10,0,13,7.0
1330703,148331,prior,11,0,14,7.0
350195,148331,prior,12,6,11,30.0
1575740,148331,prior,13,0,11,8.0
2079809,148331,prior,14,0,11,14.0
3178845,148331,prior,15,0,17,21.0
2290637,148331,prior,16,0,17,30.0
2717955,148331,prior,17,0,12,30.0
426338,148331,train,18,0,12,28.0
1986359,148335,prior,1,3,19,
2413566,148335,prior,2,5,19,9.0
1353635,148335,prior,3,3,16,19.0
3416841,148335,prior,4,0,18,11.0
488843,148335,prior,5,5,15,5.0
199962,148335,prior,6,0,17,2.0
838295,148335,prior,7,2,16,9.0
398647,148335,prior,8,2,10,30.0
406919,148335,prior,9,4,17,2.0
2334985,148335,prior,10,6,16,2.0
2722338,148335,prior,11,0,19,8.0
1895709,148335,prior,12,3,17,30.0
1015059,148335,prior,13,1,19,5.0
173557,148335,prior,14,3,20,2.0
2300490,148335,prior,15,1,17,5.0
266105,148335,prior,16,3,10,30.0
2465079,148335,prior,17,5,14,2.0
3020697,148335,prior,18,3,16,5.0
3172130,148335,prior,19,6,16,3.0
1705302,148335,prior,20,3,16,4.0
3201951,148335,prior,21,1,16,5.0
2754209,148335,prior,22,0,16,20.0
3190629,148335,prior,23,3,19,10.0
